序号,question{idx}_model_sample_size,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,mean_memory
180,question_1_aime_Qwen3-32B_S2,32,2,1,3,1,1.0,0.9579984796938154,521.0,521.0,1.0500932069001386e+16,65613809911125.336
181,question_1_aime_Qwen3-32B_S1,32,2,1,3,1,1.0,0.9365218509514707,556.3333333333334,556.3333333333334,7413871438272853.0,46562982369621.336
182,question_1_aime_Qwen3-32B_S16,16,4,2,3,1,1.0,0.9590571408811245,374.0,755.3333333333334,3.323150361955021e+16,187222575167488.0
183,question_1_aime_Qwen3-32B_S8,16,4,2,3,1,1.0,0.9582798263204101,597.3333333333334,1194.0,2.726000893385762e+16,161708169347413.34
184,question_1_aime_Qwen3-32B_S4,16,4,2,3,1,1.0,0.9741808111950295,561.6666666666666,1112.0,2.1051977438753452e+16,127512702911317.33
185,question_1_aime_Qwen3-32B_S2,16,4,2,3,1,1.0,0.9618110058567474,397.0,792.0,1.6748808376001024e+16,104142817694890.67
186,question_1_aime_Qwen3-32B_S1,16,4,2,3,1,1.0,0.9764928687025174,444.6666666666667,885.6666666666666,1.0286958352065706e+16,64428124535466.664
187,question_1_aime_Qwen3-32B_S8,8,8,2,3,1,1.0,0.956690930734741,446.3333333333333,893.3333333333334,1.861657571508787e+16,104280770871808.0
188,question_1_aime_Qwen3-32B_S4,8,8,2,3,1,1.0,0.9611080318821069,487.6666666666667,972.6666666666666,1.4802573912408576e+16,87248834315776.0
189,question_1_aime_Qwen3-32B_S2,8,8,2,3,1,1.0,0.9613168966804478,525.3333333333334,1050.0,1.0564408126664874e+16,63804701171200.0
190,question_1_aime_Qwen3-32B_S1,8,8,2,3,1,1.0,0.9509085181478727,478.6666666666667,959.3333333333334,7432843153840981.0,45770837255509.336
191,question_1_aime_Qwen3-32B_S4,4,16,4,3,1,1.0,0.9693614403225261,488.0,1946.3333333333333,1.5460730932629504e+16,83748427137024.0
192,question_1_aime_Qwen3-32B_S2,4,16,4,3,1,1.0,0.9719809842583814,491.3333333333333,1939.3333333333333,1.1755347579401728e+16,67643406424405.336
193,question_1_aime_Qwen3-32B_S1,4,16,4,3,1,1.0,0.9694944337895427,461.3333333333333,1848.6666666666667,8374973974343509.0,49973996294485.336
194,question_1_aime_Qwen3-32B_S2,2,32,4,3,1,1.0,0.9737110804412145,535.0,5325.333333333333,3.308446620161075e+16,182837662954496.0
195,question_1_aime_Qwen3-32B_S1,2,32,4,3,1,0.0,0.2498619326480386,1192.0,4769.0,2.8888230902959104e+16,161464172393472.0
196,question_1_aime_Qwen3-32B_S1,1,64,4,3,1,1.0,0.971449963747069,565.0,2262.0,1.3287373559215104e+16,75028084032512.0
197,question_1_aime_Qwen3-14B_S64,64,1,1,3,1,1.0,0.9045236307389608,564.0,1223.0,6.769391172671053e+16,403052387218176.0
198,question_1_aime_Qwen3-14B_S32,64,1,1,3,1,1.0,0.9107893460765301,874.0,930.6666666666666,4.528566265805449e+16,274707706837930.66
199,question_1_aime_Qwen3-14B_S16,64,1,1,3,1,1.0,0.9224717925374745,527.6666666666666,640.6666666666666,2.838574272512862e+16,175850031776938.66
200,question_1_aime_Qwen3-14B_S8,64,1,1,3,1,0.6666666666666666,0.7550903780672895,1083.0,3463.0,2.6946931146099028e+16,164651538324394.66
201,question_1_aime_Qwen3-14B_S4,64,1,1,3,1,1.0,0.9025958954922301,970.6666666666666,970.6666666666666,1.0373252118016256e+16,64873525006165.336
202,question_1_aime_Qwen3-14B_S2,64,1,1,3,1,1.0,0.8418675923312726,804.6666666666666,804.6666666666666,6696642114858155.0,41683115565738.664
203,question_1_aime_Qwen3-14B_S1,64,1,1,3,1,0.3333333333333333,0.5936331799853972,724.3333333333334,724.3333333333334,4231241474651818.5,26775284688384.0
204,question_1_aime_Qwen3-14B_S32,32,2,1,3,1,1.0,0.8655488051066039,806.6666666666666,980.6666666666666,5.323391220239232e+16,308624303585024.0
205,question_1_aime_Qwen3-14B_S16,32,2,1,3,1,1.0,0.9567200305256089,773.6666666666666,2638.6666666666665,4.0927791573470296e+16,244177448372480.0
206,question_1_aime_Qwen3-14B_S8,32,2,1,3,1,1.0,0.9634386377319086,837.3333333333334,837.3333333333334,1.6412656333880576e+16,99683872709546.67
207,question_1_aime_Qwen3-14B_S4,32,2,1,3,1,1.0,0.8804319041569045,1162.3333333333333,2317.0,1.7808124509397078e+16,108878247822506.67
208,question_1_aime_Qwen3-14B_S2,32,2,1,3,1,0.6666666666666666,0.947152493613176,692.0,692.0,6819525691318443.0,42609494822058.664
209,question_1_aime_Qwen3-14B_S1,32,2,1,3,1,1.0,0.8952027689363922,1144.3333333333333,1144.3333333333333,5881918610505728.0,37037015042645.336
210,question_1_aime_Qwen3-14B_S16,16,4,2,3,1,1.0,0.9443230593382189,645.6666666666666,1291.3333333333333,3.951480868043341e+16,228651231966208.0
211,question_1_aime_Qwen3-14B_S8,16,4,2,3,1,1.0,0.945706762630071,670.6666666666666,1319.3333333333333,1.6893923248469418e+16,101087182953130.67
212,question_1_aime_Qwen3-14B_S4,16,4,2,3,1,1.0,0.9568268619183796,536.6666666666666,1059.3333333333333,2.2600005074730496e+16,133775629046528.0
213,question_1_aime_Qwen3-14B_S2,16,4,2,3,1,1.0,0.9429717242920329,1245.6666666666667,1785.0,1.727705553629679e+16,105301554145280.0
214,question_1_aime_Qwen3-14B_S1,16,4,2,3,1,0.6666666666666666,0.9184315040732479,523.0,1230.0,8332128651038976.0,52148642333440.0
215,question_1_aime_Qwen3-14B_S8,8,8,2,3,1,1.0,0.9681935554912843,561.3333333333334,1124.3333333333333,1.6447116717142272e+16,89796126415104.0
216,question_1_aime_Qwen3-14B_S4,8,8,2,3,1,1.0,0.9406860162263516,773.3333333333334,1543.6666666666667,1.1371441504051626e+16,64288532600064.0
217,question_1_aime_Qwen3-14B_S2,8,8,2,3,1,1.0,0.9199645772398716,503.3333333333333,1007.3333333333334,7040961217233664.0,40961940822954.664
218,question_1_aime_Qwen3-14B_S1,8,8,2,3,1,1.0,0.9681935554912843,561.3333333333334,1124.3333333333333,4134493853502208.0,24911527063808.0
219,question_1_aime_Qwen3-14B_S4,4,16,4,3,1,1.0,0.9602194103054479,524.6666666666666,1795.3333333333333,1.5518657675401216e+16,91707574699264.0
220,question_1_aime_Qwen3-14B_S2,4,16,4,3,1,0.6666666666666666,0.967835118909623,649.0,1888.3333333333333,1.0981820571378346e+16,66656752991402.664
221,question_1_aime_Qwen3-14B_S1,4,16,4,3,1,0.3333333333333333,0.31160659903770727,206.0,618.0,6044138709705301.0,37613967308202.664
222,question_1_aime_Qwen3-14B_S2,2,32,4,3,1,1.0,0.9763367810997788,587.6666666666666,2675.3333333333335,2.279246248909773e+16,129234355531008.0
223,question_1_aime_Qwen3-14B_S1,2,32,4,3,1,1.0,0.978376777084851,647.3333333333334,2738.6666666666665,1.6430690900919978e+16,96419212656981.33
224,question_1_aime_Qwen3-14B_S1,1,64,4,3,1,1.0,0.9774378245137759,543.0,2181.0,1.8589620224299264e+16,106675273373184.0
225,question_1_aime_Qwen3-8B_S64,64,1,1,3,1,1.0,0.9674367863722746,597.0,597.0,1.7857821033500672e+16,84902632763648.0
226,question_1_aime_Qwen3-8B_S32,64,1,1,3,1,1.0,0.9516464118067741,565.3333333333334,565.3333333333334,1.5174650173000618e+16,79875044669525.33
227,question_1_aime_Qwen3-8B_S16,64,1,1,3,1,1.0,0.9335639404602746,518.3333333333334,518.3333333333334,1.0397330347318102e+16,57198079610368.0
228,question_1_aime_Qwen3-8B_S8,64,1,1,3,1,1.0,0.9405407611706006,536.6666666666666,536.6666666666666,7583603104178603.0,43290145265920.0
229,question_1_aime_Qwen3-8B_S4,64,1,1,3,1,1.0,0.9513952284146967,569.6666666666666,569.6666666666666,3106471482103808.0,18299616498090.668
230,question_1_aime_Qwen3-8B_S2,64,1,1,3,1,1.0,0.9357128409529217,579.6666666666666,579.6666666666666,2247969351964245.2,13581171494144.0
231,question_1_aime_Qwen3-8B_S1,64,1,1,3,1,1.0,0.9564255903682611,645.3333333333334,645.3333333333334,1755785986583040.0,10800899938816.0
232,question_1_aime_Qwen3-8B_S32,32,2,1,3,1,1.0,0.9587617872293624,512.0,512.0,7579306308024576.0,32821049510656.0
233,question_1_aime_Qwen3-8B_S16,32,2,1,3,1,1.0,0.956986117731183,533.0,533.0,5514056254776064.0,27493952533845.332
234,question_1_aime_Qwen3-8B_S8,32,2,1,3,1,1.0,0.9633069985185894,496.0,730.3333333333334,4112560663250602.5,22360595525546.668
235,question_1_aime_Qwen3-8B_S4,32,2,1,3,1,1.0,0.9427658352702114,611.3333333333334,611.3333333333334,3511079835865258.5,20292871321429.332
236,question_1_aime_Qwen3-8B_S2,32,2,1,3,1,1.0,0.9074194612871013,487.3333333333333,487.3333333333333,2126080817717930.8,12729155312896.0
237,question_1_aime_Qwen3-8B_S1,32,2,1,3,1,0.6666666666666666,0.796174814447157,507.6666666666667,507.6666666666667,1541112102049109.2,9383726950229.334
238,question_1_aime_Qwen3-8B_S16,16,4,2,3,1,1.0,0.9693850313900652,550.0,1092.0,6948802069792000.0,28443166124032.0
239,question_1_aime_Qwen3-8B_S8,16,4,2,3,1,1.0,0.9487421834646382,507.0,1005.6666666666666,5078180769271808.0,24502080638805.332
240,question_1_aime_Qwen3-8B_S4,16,4,2,3,1,1.0,0.9690282321675863,589.3333333333334,1167.3333333333333,3999258616978346.5,21304987975082.668
241,question_1_aime_Qwen3-8B_S2,16,4,2,3,1,1.0,0.9422806344618055,581.0,1146.6666666666667,2927237566843392.0,16647627079082.666
242,question_1_aime_Qwen3-8B_S1,16,4,2,3,1,1.0,0.9673077845724375,567.0,1123.6666666666667,2201567187460181.2,13056675681280.0
243,question_1_aime_Qwen3-8B_S8,8,8,2,3,1,1.0,0.9462648523292726,526.0,1031.6666666666667,5716522710938112.0,25952422983680.0
244,question_1_aime_Qwen3-8B_S4,8,8,2,3,1,1.0,0.944340427324979,557.6666666666666,1098.0,4558903302331221.0,23567849283498.668
245,question_1_aime_Qwen3-8B_S2,8,8,2,3,1,1.0,0.9291768636504502,516.0,1030.6666666666667,2935929751000490.5,16022185238698.666
246,question_1_aime_Qwen3-8B_S1,8,8,2,3,1,1.0,0.9607839233936152,467.0,928.0,1879446646616320.0,10892133297152.0
247,question_1_aime_Qwen3-8B_S4,4,16,4,3,1,1.0,0.9633536818272446,452.6666666666667,1822.0,4458088594323712.0,19812556328448.0
248,question_1_aime_Qwen3-8B_S2,4,16,4,3,1,1.0,0.9636316771808923,461.6666666666667,1866.0,3314188031352746.5,16834596525653.334
249,question_1_aime_Qwen3-8B_S1,4,16,4,3,1,1.0,0.9636688498101571,466.0,1872.6666666666667,2382412216156842.5,13010879651669.334
250,question_1_aime_Qwen3-8B_S2,2,32,4,3,1,1.0,0.96796153605294,570.0,2255.0,4399148746320128.0,21207936191488.0
251,question_1_aime_Qwen3-8B_S1,2,32,4,3,1,1.0,0.96796153605294,570.0,2255.0,2994987773268309.5,15544404790186.666
252,question_1_aime_Qwen3-8B_S1,1,64,4,3,1,1.0,0.9773709317948919,693.0,2740.0,4440435855840512.0,20928910358528.0
253,question_1_aime_Qwen3-4B_S64,64,1,1,3,1,1.0,0.9516656439086151,605.6666666666666,605.6666666666666,1.1669717090995712e+16,47937254592000.0
254,question_1_aime_Qwen3-4B_S32,64,1,1,3,1,1.0,0.9372899928153416,469.6666666666667,469.6666666666667,7957664047557291.0,36474365651626.664
255,question_1_aime_Qwen3-4B_S16,64,1,1,3,1,1.0,0.9349905563417066,480.3333333333333,480.3333333333333,6187376839601664.0,30235802925397.332
256,question_1_aime_Qwen3-4B_S8,64,1,1,3,1,1.0,0.9287812807103268,407.6666666666667,407.6666666666667,1912782342410410.8,10137549879978.666
257,question_1_aime_Qwen3-4B_S4,64,1,1,3,1,1.0,0.9585383506200821,524.3333333333334,659.3333333333334,1416594413321728.0,7992011261098.667
258,question_1_aime_Qwen3-4B_S2,64,1,1,3,1,1.0,0.9376791367888763,499.3333333333333,499.3333333333333,880984914418005.4,5141786108074.667
259,question_1_aime_Qwen3-4B_S1,64,1,1,3,1,0.6666666666666666,0.6548813457702894,1602.0,1602.0,2543494181668181.5,13563684034560.0
260,question_1_aime_Qwen3-4B_S32,32,2,1,3,1,1.0,0.9536964244302538,446.0,446.0,5152586437734912.0,19546119411200.0
261,question_1_aime_Qwen3-4B_S16,32,2,1,3,1,1.0,0.9465896862737894,419.6666666666667,419.6666666666667,3423688920638805.5,15616927231829.334
262,question_1_aime_Qwen3-4B_S8,32,2,1,3,1,1.0,0.9523522788122413,487.6666666666667,487.6666666666667,2659644821478570.5,13442847089664.0
263,question_1_aime_Qwen3-4B_S4,32,2,1,3,1,1.0,0.9624304137557739,449.0,583.6666666666666,2035025868417194.8,11160336211968.0
264,question_1_aime_Qwen3-4B_S2,32,2,1,3,1,1.0,0.9504941583008787,616.3333333333334,616.3333333333334,1389729389966677.2,7947303220906.667
265,question_1_aime_Qwen3-4B_S1,32,2,1,3,1,1.0,0.9570622943326285,526.3333333333334,526.3333333333334,826069819329194.6,4852612949674.667
266,question_1_aime_Qwen3-4B_S16,16,4,2,3,1,1.0,0.9374008544669862,484.3333333333333,967.3333333333334,3966967083328512.0,14448056912384.0
267,question_1_aime_Qwen3-4B_S8,16,4,2,3,1,1.0,0.9567658830080193,392.6666666666667,780.0,2621669094347264.0,11552932333056.0
268,question_1_aime_Qwen3-4B_S4,16,4,2,3,1,1.0,0.9565715998017029,425.3333333333333,856.0,1881592922191018.8,9394645457920.0
269,question_1_aime_Qwen3-4B_S2,16,4,2,3,1,1.0,0.9394135819651632,469.6666666666667,933.3333333333334,1400839799287296.0,7581948869290.667
270,question_1_aime_Qwen3-4B_S1,16,4,2,3,1,1.0,0.9380714069295634,506.6666666666667,1006.3333333333334,1067444560428544.0,6053233995946.667
271,question_1_aime_Qwen3-4B_S8,8,8,2,3,1,1.0,0.9539079974118708,489.6666666666667,992.3333333333334,3304664439956992.0,13464912494592.0
272,question_1_aime_Qwen3-4B_S4,8,8,2,3,1,1.0,0.9451835478320124,546.3333333333334,1100.3333333333333,2354897000106837.5,11135239019690.666
273,question_1_aime_Qwen3-4B_S2,8,8,2,3,1,1.0,0.9380112907688041,524.3333333333334,1050.0,1599944939175424.0,8275732852394.667
274,question_1_aime_Qwen3-4B_S1,8,8,2,3,1,1.0,0.9404641380784763,472.6666666666667,942.3333333333334,902206934611114.6,4929727158101.333
275,question_1_aime_Qwen3-4B_S4,4,16,4,3,1,1.0,0.9494722667635136,414.6666666666667,1683.6666666666667,3614446281862144.0,15280582974976.0
276,question_1_aime_Qwen3-4B_S2,4,16,4,3,1,1.0,0.9590340832169577,415.3333333333333,1676.3333333333333,2090821179466581.2,9740890970965.334
277,question_1_aime_Qwen3-4B_S1,4,16,4,3,1,1.0,0.9590340832169577,415.3333333333333,1676.3333333333333,1161474284250794.8,5955913427456.0
278,question_1_aime_Qwen3-4B_S2,2,32,4,3,1,1.0,0.9587204407118394,452.3333333333333,1780.6666666666667,1866721314778624.0,8032530917376.0
279,question_1_aime_Qwen3-4B_S1,2,32,4,3,1,1.0,0.953293600889325,465.0,1838.0,1342454234840576.0,6466237110272.0
280,question_1_aime_Qwen3-4B_S1,1,64,4,3,1,1.0,0.9539105951920578,386.0,1550.0,1234596148019200.0,5766734046208.0
281,question_1_aime_Qwen3-1.7B_S64,64,1,1,3,1,1.0,0.7643815855161881,501.0,1296.3333333333333,9208869463614464.0,28515685959936.0
282,question_1_aime_Qwen3-1.7B_S32,64,1,1,3,1,1.0,0.787024240024111,625.3333333333334,3692.6666666666665,5488431176610219.0,20557436920832.0
283,question_1_aime_Qwen3-1.7B_S16,64,1,1,3,1,1.0,0.8002637078513364,444.3333333333333,2102.6666666666665,4078870428493056.0,17113818591744.0
284,question_1_aime_Qwen3-1.7B_S8,64,1,1,3,1,1.0,0.8885071419797134,554.3333333333334,1821.6666666666667,2036439364393728.0,9798260389717.334
285,question_1_aime_Qwen3-1.7B_S4,64,1,1,3,1,1.0,0.6674003255458224,849.6666666666666,2280.6666666666665,1461710143990357.2,7390782694997.333
286,question_1_aime_Qwen3-1.7B_S2,64,1,1,3,1,0.6666666666666666,0.5675491038022756,1606.3333333333333,2414.3333333333335,1899850856564565.2,9610707415978.666
287,question_1_aime_Qwen3-1.7B_S1,64,1,1,3,1,0.6666666666666666,0.44614255545717857,717.0,717.0,534750692977237.3,3079059142058.6665
288,question_1_aime_Qwen3-1.7B_S32,32,2,1,3,1,1.0,0.9030432611515109,538.3333333333334,538.3333333333334,5701241715145984.0,16115793582336.0
289,question_1_aime_Qwen3-1.7B_S16,32,2,1,3,1,1.0,0.9115010652192312,518.6666666666666,1347.3333333333333,3861598586352640.0,13473488953344.0
290,question_1_aime_Qwen3-1.7B_S8,32,2,1,3,1,1.0,0.9007433098915518,598.6666666666666,598.6666666666666,2159858111724544.0,8956257476693.334
291,question_1_aime_Qwen3-1.7B_S4,32,2,1,3,1,1.0,0.9196949535833728,475.6666666666667,719.6666666666666,1116516852606549.4,5295448315136.0
292,question_1_aime_Qwen3-1.7B_S2,32,2,1,3,1,1.0,0.8529201155359193,560.0,560.0,760969558933248.0,3974645939712.0
293,question_1_aime_Qwen3-1.7B_S1,32,2,1,3,1,0.3333333333333333,0.46276072840996435,1057.6666666666667,1057.6666666666667,1122069970702762.6,5760561236565.333
294,question_1_aime_Qwen3-1.7B_S16,16,4,2,3,1,1.0,0.9103751461148125,458.6666666666667,916.6666666666666,3393813408179712.0,8984629267712.0
295,question_1_aime_Qwen3-1.7B_S8,16,4,2,3,1,1.0,0.8862074978001222,499.0,1003.0,2108297204197632.0,7311493907797.333
296,question_1_aime_Qwen3-1.7B_S4,16,4,2,3,1,1.0,0.8868655382072937,523.6666666666666,1054.0,1417733744135594.8,5727498771456.0
297,question_1_aime_Qwen3-1.7B_S2,16,4,2,3,1,1.0,0.949861298397961,492.6666666666667,976.3333333333334,884930650532693.4,4187988780714.6665
298,question_1_aime_Qwen3-1.7B_S1,16,4,2,3,1,1.0,0.9142205723929678,466.0,927.0,595432086449834.6,2988396358826.6665
299,question_1_aime_Qwen3-1.7B_S8,8,8,2,3,1,1.0,0.9642168061368496,543.6666666666666,1092.3333333333333,2564377072561920.0,7805278806528.0
300,question_1_aime_Qwen3-1.7B_S4,8,8,2,3,1,1.0,0.9113510026442032,569.6666666666666,1123.6666666666667,1685384188669440.0,6468528092842.667
301,question_1_aime_Qwen3-1.7B_S2,8,8,2,3,1,1.0,0.911525944264643,555.6666666666666,1104.3333333333333,1017534433891584.0,4335094141354.6665
302,question_1_aime_Qwen3-1.7B_S1,8,8,2,3,1,1.0,0.9624881310868139,552.0,1105.3333333333333,770300125806250.6,3795192507904.0
303,question_1_aime_Qwen3-1.7B_S4,4,16,4,3,1,1.0,0.9553380675600884,447.0,1811.3333333333333,2093869958120192.0,5999175922432.0
304,question_1_aime_Qwen3-1.7B_S2,4,16,4,3,1,1.0,0.9603850780710772,464.0,1862.6666666666667,1274499800835669.2,4444966197504.0
305,question_1_aime_Qwen3-1.7B_S1,4,16,4,3,1,1.0,0.9574687426071194,477.0,1902.0,885349197121536.0,3804250168917.3335
306,question_1_aime_Qwen3-1.7B_S2,2,32,4,3,1,1.0,0.9600268027706998,470.3333333333333,1913.3333333333333,1848197178152192.0,6006595476224.0
307,question_1_aime_Qwen3-1.7B_S1,2,32,4,3,1,1.0,0.9600268027706998,470.3333333333333,1913.3333333333333,1137749086239658.8,4390335404373.3335
308,question_1_aime_Qwen3-1.7B_S1,1,64,4,3,1,1.0,0.9362408576734754,480.0,1908.0,1293164152114688.0,4301049570048.0
309,question_1_aime_Qwen3-0.6B_S64,64,1,1,3,1,1.0,0.7006131889820214,570.6666666666666,3240.0,3700428303260672.0,10580775467008.0
310,question_1_aime_Qwen3-0.6B_S32,64,1,1,3,1,1.0,0.8644218235050088,453.0,4084.0,2264262658572288.0,7462517282474.667
311,question_1_aime_Qwen3-0.6B_S16,64,1,1,3,1,1.0,0.8662954510405997,539.3333333333334,1386.3333333333333,1263824372357290.8,4852772974762.667
312,question_1_aime_Qwen3-0.6B_S8,64,1,1,3,1,0.6666666666666666,0.7038318308200376,458.0,1802.3333333333333,1079744187924309.4,4736416940885.333
313,question_1_aime_Qwen3-0.6B_S4,64,1,1,3,1,0.3333333333333333,0.471739394700973,583.3333333333334,1863.6666666666667,430694898450261.3,2063615200426.6667
314,question_1_aime_Qwen3-0.6B_S2,64,1,1,3,1,0.0,0.2634367048972039,786.3333333333334,1295.6666666666667,325131782028288.0,1638959114752.0
315,question_1_aime_Qwen3-0.6B_S1,64,1,1,3,1,0.0,0.1988794021482768,764.3333333333334,764.3333333333334,252557355954688.0,1284125474986.6667
316,question_1_aime_Qwen3-0.6B_S32,32,2,1,3,1,1.0,0.844907375052049,1002.3333333333334,1800.0,5592837940116992.0,11099513097216.0
317,question_1_aime_Qwen3-0.6B_S16,32,2,1,3,1,1.0,0.755430998680832,689.3333333333334,1039.3333333333333,2627489874193578.5,6827020771840.0
318,question_1_aime_Qwen3-0.6B_S8,32,2,1,3,1,1.0,0.6826948727205657,897.0,1461.6666666666667,2325254912163498.5,6557418454528.0
319,question_1_aime_Qwen3-0.6B_S4,32,2,1,3,1,1.0,0.6956071281512827,508.6666666666667,707.0,1275900172495701.2,4321794191189.3335
320,question_1_aime_Qwen3-0.6B_S2,32,2,1,3,1,1.0,0.7251971037838733,903.3333333333334,903.3333333333334,923327245555882.6,3498175592618.6665
321,question_1_aime_Qwen3-0.6B_S1,32,2,1,3,1,0.3333333333333333,0.5847747757071757,468.3333333333333,468.3333333333333,210886669235712.0,1099331109376.0
322,question_1_aime_Qwen3-0.6B_S16,16,4,2,3,1,1.0,0.9514902909259398,495.0,982.6666666666666,2625316561118720.0,6111436738560.0
323,question_1_aime_Qwen3-0.6B_S8,16,4,2,3,1,1.0,0.9563583907134374,506.0,1002.0,1395560979144021.2,4085498565461.3335
324,question_1_aime_Qwen3-0.6B_S4,16,4,2,3,1,1.0,0.8479585416682344,538.6666666666666,1077.6666666666667,706177352173056.0,2446862854144.0
325,question_1_aime_Qwen3-0.6B_S2,16,4,2,3,1,1.0,0.9201036432872582,376.0,1375.3333333333333,670623900829525.4,2613692443136.0
326,question_1_aime_Qwen3-0.6B_S1,16,4,2,3,1,1.0,0.9385474684876872,374.6666666666667,751.0,252215312524629.34,1160960241493.3333
327,question_1_aime_Qwen3-0.6B_S8,8,8,2,3,1,1.0,0.9287842140869175,441.6666666666667,881.6666666666666,1676780975756800.0,4462615106048.0
328,question_1_aime_Qwen3-0.6B_S4,8,8,2,3,1,1.0,0.9557490107439817,412.3333333333333,829.6666666666666,1110343714722133.4,3545271067136.0
329,question_1_aime_Qwen3-0.6B_S2,8,8,2,3,1,1.0,0.9549862212854249,457.6666666666667,911.6666666666666,595542560405162.6,2218921842346.6665
330,question_1_aime_Qwen3-0.6B_S1,8,8,2,3,1,1.0,0.9449391100404719,440.6666666666667,878.0,352405161975296.0,1567424064170.6667
331,question_1_aime_Qwen3-0.6B_S4,4,16,4,3,1,1.0,0.9671596149156985,379.0,1471.0,1920662970915840.0,5441488771584.0
332,question_1_aime_Qwen3-0.6B_S2,4,16,4,3,1,1.0,0.9671596149156985,379.0,1471.0,1134472731589120.0,3843499801770.6665
333,question_1_aime_Qwen3-0.6B_S1,4,16,4,3,1,1.0,0.9806398332459363,397.0,1535.0,622321891814912.0,2025368125952.0
334,question_1_aime_Qwen3-0.6B_S2,2,32,4,3,1,1.0,0.9713984065238283,431.6666666666667,1722.3333333333333,1111751200986624.0,2916792468992.0
