Dataset,Question_ID,Model,QP,CP,BS,Correctness,Verifier_Score,Memory_Access,Computation,EFLOPs,Total_Tokens,Effective_Length,Normalized_EFLOPS
AIME,27,Qwen3-4B,2,16,4,0.0,0.5,592583109632.0,3698901152256.0,96141866254848.0,11641.0,1621.0,0.3551589927694534
AIME,27,Qwen3-4B,2,16,4,0.0,0.5,567691443712.0,3283479692800.0,91843344911872.0,9623.0,1121.0,0.3509960468532601
AIME,27,Qwen3-4B,1,16,4,0.0,0.5,268935076864.0,2231724213760.0,44185596204544.0,4528.0,1121.0,0.2844037329358648
AIME,27,Qwen3-4B,1,16,4,0.0,0.5,542995435520.0,2613417696768.0,87320705637888.0,6470.0,1621.0,0.346400226921382
AIME,27,Qwen3-4B,1,16,4,0.0,0.5,542995435520.0,2613417696768.0,87320705637888.0,6470.0,1621.0,0.346400226921382
AIME,28,Qwen3-4B,4,16,4,0.0,0.5424806496980268,320026085376.0,3817396677632.0,53741465996288.0,22786.0,1640.0,0.302222651670802
AIME,28,Qwen3-4B,4,16,4,0.0,0.5424806496980268,320026085376.0,3817396677632.0,53741465996288.0,22786.0,1640.0,0.302222651670802
AIME,28,Qwen3-4B,4,16,4,0.0,0.5424806496980268,320026085376.0,3817396677632.0,53741465996288.0,22786.0,1640.0,0.302222651670802
AIME,28,Qwen3-4B,2,16,4,0.0,0.5424806496980268,310259158528.0,2133560326144.0,50533989056512.0,13697.0,1640.0,0.2966218766040476
AIME,28,Qwen3-4B,2,16,4,0.0,0.4983956049313356,318375774208.0,2167315729408.0,51833936505856.0,12027.0,1220.0,0.2989334883675286
AIME,28,Qwen3-4B,2,16,4,0.0,0.4983956049313356,318375774208.0,2167315729408.0,51833936505856.0,12027.0,1220.0,0.2989334883675286
AIME,28,Qwen3-4B,1,16,4,0.0,0.4983956049313356,317525153792.0,1331023835136.0,50864947826688.0,4900.0,1220.0,0.2972159932090039
AIME,28,Qwen3-4B,1,16,4,0.0,0.5424806496980268,293328538112.0,1297268431872.0,47056520377344.0,6570.0,1640.0,0.2901330045426101
AIME,28,Qwen3-4B,1,16,4,0.0,0.47663058324174,309459467776.0,1319771272192.0,49595448245248.0,7127.0,1790.0,0.2949156615799201
AIME,29,Qwen3-4B,4,16,4,0.0,0.4144079444190431,572273077760.0,5754408132096.0,95029008262656.0,6392.0,461.0,0.3540993668231529
AIME,29,Qwen3-4B,4,16,4,0.0,0.4144079444190431,572273077760.0,5754408132096.0,95029008262656.0,6392.0,461.0,0.3540993668231529
AIME,29,Qwen3-4B,4,16,4,0.0,0.4144079444190431,572273077760.0,5754408132096.0,95029008262656.0,6392.0,461.0,0.3540993668231529
AIME,29,Qwen3-4B,2,16,4,0.0,0.3912597422212336,544822579200.0,3415004738048.0,88407327093248.0,3054.0,392.0,0.3475257966903924
AIME,29,Qwen3-4B,2,16,4,0.0,0.4144079444190431,569030696448.0,3448819566080.0,92217608211968.0,3427.0,461.0,0.3513661696461579
AIME,29,Qwen3-4B,2,16,4,0.0,0.3912597422212336,552891804160.0,3426275585536.0,89677397034496.0,3085.0,392.0,0.3488239858825865
AIME,29,Qwen3-4B,1,16,4,0.0,0.4144079444190431,567596371456.0,2369269792768.0,90914303739904.0,1840.0,461.0,0.3500707250488459
AIME,29,Qwen3-4B,1,16,4,0.0,0.3354700516859173,543388254208.0,2335454964736.0,87104022621184.0,1467.0,357.0,0.3461741029013992
AIME,29,Qwen3-4B,1,16,4,0.0,0.4144079444190431,567596371456.0,2369269792768.0,90914303739904.0,1840.0,461.0,0.3500707250488459
AIME,3,Qwen3-4B,4,16,4,1.0,0.5149795685764808,867797065728.0,4416455785472.0,139792798039040.0,2893.0,715.0,0.3892281792998096
AIME,3,Qwen3-4B,4,16,4,1.0,0.5149795685764808,867797065728.0,4416455785472.0,139792798039040.0,2893.0,715.0,0.3892281792998096
AIME,3,Qwen3-4B,4,16,4,1.0,0.8348823612855559,867797065728.0,4416455785472.0,139792798039040.0,3601.0,918.0,0.3892281792998096
AIME,3,Qwen3-4B,2,16,4,1.0,0.8348823612855559,867373834240.0,3280048015360.0,138590366156800.0,3601.0,918.0,0.3884419488257105
AIME,3,Qwen3-4B,2,16,4,1.0,0.6214168329267676,269421677568.0,2185962908672.0,44215744609280.0,2578.0,639.0,0.2844658105700906
AIME,3,Qwen3-4B,2,16,4,1.0,0.8348823612855559,866789838848.0,3021274113024.0,138240488973312.0,3601.0,918.0,0.3882118941763068
AIME,3,Qwen3-4B,1,16,4,1.0,0.8348823612855559,866578223104.0,2453070227968.0,137639273032192.0,3601.0,918.0,0.3878152135519158
AIME,3,Qwen3-4B,1,16,4,1.0,0.5149795685764808,269210061824.0,1617759023616.0,43614528668160.0,2893.0,715.0,0.2832197972282078
AIME,3,Qwen3-4B,1,16,4,1.0,0.5149795685764808,269210061824.0,1617759023616.0,43614528668160.0,2893.0,715.0,0.2832197972282078
AIME,30,Qwen3-4B,4,16,4,0.0,0.9552010527929348,335320910848.0,4327942594048.0,56638004686336.0,9465.0,750.0,0.3070003684462343
AIME,30,Qwen3-4B,4,16,4,0.0,0.9552010527929348,335320910848.0,4327942594048.0,56638004686336.0,9465.0,750.0,0.3070003684462343
AIME,30,Qwen3-4B,4,16,4,0.0,0.9552010527929348,335320910848.0,4327942594048.0,56638004686336.0,9465.0,750.0,0.3070003684462343
AIME,30,Qwen3-4B,2,16,4,0.0,0.9451979852868434,334033652736.0,2888302329344.0,54997552156160.0,4473.0,496.0,0.3043253791819458
AIME,30,Qwen3-4B,2,16,4,0.0,0.9552010527929348,334033652736.0,2888302329344.0,54997552156160.0,4992.0,750.0,0.3043253791819458
AIME,30,Qwen3-4B,2,16,4,0.0,0.9552010527929348,334033652736.0,2888302329344.0,54997552156160.0,5434.0,750.0,0.3043253791819458
AIME,30,Qwen3-4B,1,16,4,0.0,0.9451979852868434,333390023680.0,2168482196992.0,54177325891072.0,2039.0,496.0,0.3029578116421148
AIME,30,Qwen3-4B,1,16,4,0.0,0.9451979852868434,333390023680.0,2168482196992.0,54177325891072.0,2039.0,496.0,0.3029578116421148
AIME,30,Qwen3-4B,1,16,4,0.0,0.9451979852868434,333390023680.0,2168482196992.0,54177325891072.0,2039.0,496.0,0.3029578116421148
AIME,31,Qwen3-4B,4,16,4,0.0,0.7846847273690257,579457964032.0,4473058283008.0,94868500672000.0,24149.0,1051.0,0.3539455137883059
AIME,31,Qwen3-4B,4,16,4,0.0,0.7846847273690257,579457964032.0,4473058283008.0,94868500672000.0,24149.0,1051.0,0.3539455137883059
AIME,31,Qwen3-4B,4,16,4,0.0,0.7846847273690257,579457964032.0,4473058283008.0,94868500672000.0,24149.0,1051.0,0.3539455137883059
AIME,31,Qwen3-4B,2,16,4,0.0,0.5886776107917319,576979978240.0,2473985608192.0,92482862213632.0,14080.0,2220.0,0.3516275806696392
AIME,31,Qwen3-4B,2,16,4,0.0,0.7846847273690257,577064556544.0,2507782151680.0,92529852972544.0,9355.0,1051.0,0.3516738124424866
AIME,31,Qwen3-4B,2,16,4,0.0,0.7846847273690257,463842556928.0,2248605227520.0,74608044108288.0,10069.0,1051.0,0.3320804311942307
AIME,31,Qwen3-4B,1,16,4,0.0,0.5886776107917319,438523862528.0,1265956876800.0,69675679431168.0,8872.0,2220.0,0.3258554684726816
AIME,31,Qwen3-4B,1,16,4,0.0,0.5886776107917319,438523862528.0,1265956876800.0,69675679431168.0,8872.0,2220.0,0.3258554684726816
AIME,31,Qwen3-4B,1,16,4,0.0,0.7846847273690257,462728440832.0,1299753420288.0,73485390190080.0,4147.0,1051.0,0.3307005297559295
AIME,32,Qwen3-4B,4,16,4,1.0,0.7037141075993094,263430705664.0,4450034795008.0,45545224878592.0,3876.0,969.0,0.2871620333810983
AIME,32,Qwen3-4B,4,16,4,1.0,0.7037141075993094,263430705664.0,4450034795008.0,45545224878592.0,3876.0,969.0,0.2871620333810983
AIME,32,Qwen3-4B,4,16,4,1.0,0.7599481468657732,263430705664.0,4450034795008.0,45545224878592.0,3849.0,961.0,0.2871620333810983
AIME,32,Qwen3-4B,2,16,4,1.0,0.7037141075993094,245797334528.0,2783523104256.0,41127907290624.0,3876.0,969.0,0.2778770691837497
AIME,32,Qwen3-4B,2,16,4,1.0,0.7183621686174835,261934162432.0,2806056418816.0,43667785758208.0,3149.0,792.0,0.2833308631663196
AIME,32,Qwen3-4B,2,16,4,1.0,0.7183621686174835,261934162432.0,2806056418816.0,43667785758208.0,3149.0,792.0,0.2833308631663196
AIME,32,Qwen3-4B,1,16,4,1.0,0.7599481468657732,236994966528.0,1955901158912.0,38927115937280.0,3849.0,961.0,0.2728717776083269
AIME,32,Qwen3-4B,1,16,4,1.0,0.7037141075993094,236994966528.0,1955901158912.0,38927115937280.0,3876.0,969.0,0.2728717776083269
AIME,32,Qwen3-4B,1,16,4,0.0,0.7832017271793951,245063159296.0,1967166673408.0,40197019523584.0,3642.0,912.0,0.2757934311959304
AIME,33,Qwen3-4B,4,16,4,1.0,0.9294115348279366,846027835392.0,14015064609792.0,145995406930944.0,5201.0,1283.0,0.3931793696917028
AIME,33,Qwen3-4B,4,16,4,1.0,0.9294115348279366,846027835392.0,14015064609792.0,145995406930944.0,18790.0,1283.0,0.3931793696917028
AIME,33,Qwen3-4B,4,16,4,1.0,0.9294115348279366,846027835392.0,14015064609792.0,145995406930944.0,18790.0,1283.0,0.3931793696917028
AIME,33,Qwen3-4B,2,16,4,0.0,0.8966895493820426,801950516736.0,7346791501824.0,132451072112640.0,9037.0,1133.0,0.3843182523984031
AIME,33,Qwen3-4B,2,16,4,1.0,0.9294115348279366,842453538816.0,7556273983488.0,138979026038784.0,5201.0,1283.0,0.3886968243193257
AIME,33,Qwen3-4B,2,16,4,0.0,0.8513613737059686,842301880320.0,7451531980800.0,138850625310720.0,9068.0,1149.0,0.3886127005779985
AIME,33,Qwen3-4B,1,16,4,1.0,0.9294115348279366,840526542848.0,4227757616128.0,135349898300416.0,5201.0,1283.0,0.386288662606317
AIME,33,Qwen3-4B,1,16,4,0.0,0.8199260759665052,832463216128.0,4216517242880.0,134080778958848.0,4552.0,1128.0,0.3854312531122846
AIME,33,Qwen3-4B,1,16,4,1.0,0.9294115348279366,840526542848.0,4227757616128.0,135349898300416.0,5201.0,1283.0,0.386288662606317
AIME,34,Qwen3-4B,4,16,4,0.0,0.904820188655294,773091706880.0,4977590478336.0,125579896751616.0,20242.0,1107.0,0.3794699294322844
AIME,34,Qwen3-4B,4,16,4,0.0,0.904820188655294,773091706880.0,4977590478336.0,125579896751616.0,20242.0,1107.0,0.3794699294322844
AIME,34,Qwen3-4B,4,16,4,0.0,0.904820188655294,773091706880.0,4977590478336.0,125579896751616.0,20242.0,1107.0,0.3794699294322844
AIME,34,Qwen3-4B,2,16,4,0.0,0.904820188655294,730009904640.0,2822684569088.0,116704229692928.0,9098.0,1107.0,0.3727987889792276
AIME,34,Qwen3-4B,2,16,4,0.0,0.785991322449804,771035781120.0,3160547153408.0,123442129008128.0,9487.0,1238.0,0.3779072745146021
AIME,34,Qwen3-4B,2,16,4,0.0,0.904820188655294,730009904640.0,2822684569088.0,116704229692928.0,9098.0,1107.0,0.3727987889792276
AIME,34,Qwen3-4B,1,16,4,0.0,0.785991322449804,728688514560.0,1773648717824.0,115449056989184.0,4674.0,1238.0,0.3718146361680187
AIME,34,Qwen3-4B,1,16,4,0.0,0.5248392286058597,769035376640.0,1830006764544.0,121799525520384.0,4813.0,1205.0,0.376688075357534
AIME,34,Qwen3-4B,1,16,4,0.0,0.8668394970062856,325422645760.0,1211115802624.0,51977048541184.0,6331.0,1576.0,0.2991844242556982
AIME,35,Qwen3-4B,4,16,4,1.0,0.8916924738239861,747111942656.0,4194637109760.0,120744100164096.0,11562.0,1028.0,0.3758959935189257
AIME,35,Qwen3-4B,4,16,4,1.0,0.8916924738239861,747111942656.0,4194637109760.0,120744100164096.0,11562.0,1028.0,0.3758959935189257
AIME,35,Qwen3-4B,4,16,4,1.0,0.8916924738239861,747111942656.0,4194637109760.0,120744100164096.0,4114.0,1028.0,0.3758959935189257
AIME,35,Qwen3-4B,2,16,4,1.0,0.9250788999047034,745159068160.0,2448299230720.0,118693113863680.0,4123.0,1029.0,0.3743367591924391
AIME,35,Qwen3-4B,2,16,4,1.0,0.7493396223805443,535683638784.0,2334850993664.0,85901498643968.0,11753.0,1099.0,0.3449088701323522
AIME,35,Qwen3-4B,2,16,4,1.0,0.8916924738239861,212789728768.0,1705454087680.0,34900651775488.0,11562.0,1028.0,0.2629345574861106
AIME,35,Qwen3-4B,1,16,4,1.0,0.7493396223805443,535192905216.0,1686588560384.0,85176681774080.0,4305.0,1099.0,0.3441376720784646
AIME,35,Qwen3-4B,1,16,4,1.0,0.7493396223805443,535192905216.0,1686588560384.0,85176681774080.0,4305.0,1099.0,0.3441376720784646
AIME,35,Qwen3-4B,1,16,4,1.0,0.9250788999047034,744990837248.0,1979620690944.0,118198191301632.0,4123.0,1029.0,0.373956466115254
AIME,36,Qwen3-4B,4,16,4,0.0,0.7133195976058868,1042227077632.0,6433098075136.0,169020522185728.0,16649.0,1271.0,0.406507650855865
AIME,36,Qwen3-4B,4,16,4,0.0,0.7133195976058868,1042227077632.0,6433098075136.0,169020522185728.0,16649.0,1271.0,0.406507650855865
AIME,36,Qwen3-4B,4,16,4,0.0,0.7133195976058868,1042227077632.0,6433098075136.0,169020522185728.0,16649.0,1271.0,0.406507650855865
AIME,36,Qwen3-4B,2,16,4,0.0,0.7010125174613786,1038139216384.0,3854708617216.0,165804426373120.0,7757.0,1188.0,0.4047591969780117
AIME,36,Qwen3-4B,2,16,4,0.0,0.7133195976058868,787060247552.0,3255855129600.0,126037253747712.0,8892.0,1271.0,0.3798007901605253
AIME,36,Qwen3-4B,2,16,4,0.0,0.6367442193507032,787737259008.0,3503989763072.0,126391002168320.0,6840.0,722.0,0.3800558760779914
AIME,36,Qwen3-4B,1,16,4,0.0,0.6367442193507032,632273759744.0,1983430299648.0,100618136819712.0,3033.0,722.0,0.3593007449120928
AIME,36,Qwen3-4B,1,16,4,0.0,0.6367442193507032,632273759744.0,1983430299648.0,100618136819712.0,3033.0,722.0,0.3593007449120928
AIME,36,Qwen3-4B,1,16,4,0.0,0.5106290172480067,785675885568.0,2198025135104.0,124763463283712.0,3807.0,952.0,0.3788762993262303
AIME,37,Qwen3-4B,4,16,4,1.0,0.9213931294470508,1211905701888.0,5485128700416.0,194542418194944.0,13292.0,1433.0,0.419306705877035
AIME,37,Qwen3-4B,4,16,4,1.0,0.8849103443120208,1211905701888.0,5485128700416.0,194542418194944.0,6459.0,1623.0,0.419306705877035
AIME,37,Qwen3-4B,4,16,4,1.0,0.9213931294470508,1211905701888.0,5485128700416.0,194542418194944.0,13292.0,1433.0,0.419306705877035
AIME,37,Qwen3-4B,2,16,4,1.0,0.9213931294470508,172691473408.0,2126521153024.0,29066391004672.0,5728.0,1433.0,0.246286335894861
AIME,37,Qwen3-4B,2,16,4,0.0,0.8393334438809692,196872606208.0,2160196561408.0,32872323129856.0,13160.0,1400.0,0.2574852520980405
AIME,37,Qwen3-4B,2,16,4,1.0,0.8849103443120208,1186970642944.0,4285903482368.0,189453323781632.0,14023.0,1623.0,0.4168941955331268
AIME,37,Qwen3-4B,1,16,4,0.0,0.8393334438809692,196495643136.0,1577421656576.0,32230741985792.0,5596.0,1400.0,0.2556913701007952
AIME,37,Qwen3-4B,1,16,4,1.0,0.9213931294470508,172314510336.0,1543746248192.0,28424809860608.0,5728.0,1433.0,0.2442549244398924
AIME,37,Qwen3-4B,1,16,4,0.0,0.8393334438809692,196495643136.0,1577421656576.0,32230741985792.0,5596.0,1400.0,0.2556913701007952
AIME,38,Qwen3-4B,4,16,4,0.0,0.5625608734050648,1075784825344.0,7108240070656.0,174930672824320.0,23931.0,1611.0,0.4096357040677059
AIME,38,Qwen3-4B,4,16,4,0.0,0.5625608734050648,1075784825344.0,7108240070656.0,174930672824320.0,23931.0,1611.0,0.4096357040677059
AIME,38,Qwen3-4B,4,16,4,0.0,0.5625608734050648,1075784825344.0,7108240070656.0,174930672824320.0,23931.0,1611.0,0.4096357040677059
AIME,38,Qwen3-4B,2,16,4,0.0,0.5625608734050648,1012489982976.0,3467613578240.0,161416050922496.0,13065.0,1611.0,0.4023179090811127
AIME,38,Qwen3-4B,2,16,4,0.0,0.5001369789208475,1071388998144.0,4415212712960.0,171551896423424.0,10866.0,1319.0,0.4078606095447274
AIME,38,Qwen3-4B,2,16,4,0.0,0.5625608734050648,1012489982976.0,3467613578240.0,161416050922496.0,13065.0,1611.0,0.4023179090811127
AIME,38,Qwen3-4B,1,16,4,0.0,0.5001369789208475,1035648233984.0,2572280824320.0,164133405325824.0,5283.0,1319.0,0.4038372983397488
AIME,38,Qwen3-4B,1,16,4,0.0,0.5625608734050648,414204370944.0,1703838938624.0,66319720805888.0,6398.0,1611.0,0.3213627395766
AIME,38,Qwen3-4B,1,16,4,0.0,0.5625608734050648,414204370944.0,1703838938624.0,66319720805888.0,6398.0,1611.0,0.3213627395766
AIME,39,Qwen3-4B,4,16,4,0.0,0.6151528589380231,297344461312.0,5069775748096.0,51455511712768.0,8663.0,584.0,0.2982665968032434
AIME,39,Qwen3-4B,4,16,4,0.0,0.6151528589380231,297344461312.0,5069775748096.0,51455511712768.0,8663.0,584.0,0.2982665968032434
AIME,39,Qwen3-4B,4,16,4,0.0,0.6151528589380231,297344461312.0,5069775748096.0,51455511712768.0,8663.0,584.0,0.2982665968032434
AIME,39,Qwen3-4B,2,16,4,0.0,0.6151528589380231,294883600896.0,2921408055296.0,48923249795072.0,4008.0,584.0,0.2936736797605619
AIME,39,Qwen3-4B,2,16,4,0.0,0.6151528589380231,294883600896.0,2921408055296.0,48923249795072.0,4585.0,584.0,0.2936736797605619
AIME,39,Qwen3-4B,2,16,4,0.0,0.5627359853827282,294995606016.0,2955346304000.0,48974660842496.0,4078.0,591.0,0.2937692698185169
AIME,39,Qwen3-4B,1,16,4,0.0,0.5627359853827282,293765175808.0,1881162457600.0,47708529883648.0,2361.0,591.0,0.2913854021797029
AIME,39,Qwen3-4B,1,16,4,0.0,0.5627359853827282,293765175808.0,1881162457600.0,47708529883648.0,2361.0,591.0,0.2913854021797029
AIME,39,Qwen3-4B,1,16,4,0.0,0.6151528589380231,269533170688.0,1847224208896.0,43894398836224.0,2291.0,584.0,0.2838019478746965
AIME,4,Qwen3-4B,4,16,4,1.0,0.9006081798994059,181331299840.0,3155765358592.0,31443448133632.0,15682.0,2261.0,0.2534406306710361
AIME,4,Qwen3-4B,4,16,4,1.0,0.889050793033785,181331299840.0,3155765358592.0,31443448133632.0,21786.0,1824.0,0.2534406306710361
AIME,4,Qwen3-4B,4,16,4,1.0,0.889050793033785,181331299840.0,3155765358592.0,31443448133632.0,7365.0,1824.0,0.2534406306710361
AIME,4,Qwen3-4B,2,16,4,1.0,0.9006081798994059,180654792192.0,2078648247296.0,30260795829248.0,15682.0,2261.0,0.2499514384849308
AIME,4,Qwen3-4B,2,16,4,1.0,0.889050793033785,180654792192.0,2078648247296.0,30260795829248.0,15121.0,1824.0,0.2499514384849308
AIME,4,Qwen3-4B,2,16,4,0.0,0.63808549871993,180654792192.0,2078648247296.0,30260795829248.0,14421.0,1939.0,0.2499514384849308
AIME,4,Qwen3-4B,1,16,4,1.0,0.889050793033785,172267602944.0,1534483599360.0,28408229658624.0,7365.0,1824.0,0.2442018214955222
AIME,4,Qwen3-4B,1,16,4,0.0,0.63808549871993,180325473792.0,1545695783936.0,29676469695488.0,7756.0,1939.0,0.248176833078893
AIME,4,Qwen3-4B,1,16,4,0.0,0.63808549871993,180325473792.0,1545695783936.0,29676469695488.0,7756.0,1939.0,0.248176833078893
AIME,40,Qwen3-4B,4,16,4,0.0,0.5620558597613762,845444987392.0,10111812946944.0,142001230980096.0,34183.0,1839.0,0.3906547423712881
AIME,40,Qwen3-4B,4,16,4,0.0,0.5620558597613762,845444987392.0,10111812946944.0,142001230980096.0,34183.0,1839.0,0.3906547423712881
AIME,40,Qwen3-4B,4,16,4,0.0,0.5620558597613762,845444987392.0,10111812946944.0,142001230980096.0,34183.0,1839.0,0.3906547423712881
AIME,40,Qwen3-4B,2,16,4,0.0,0.4870035797587395,735047927808.0,5933103241216.0,120600579979264.0,18795.0,2207.0,0.375787749237458
AIME,40,Qwen3-4B,2,16,4,0.0,0.4870035797587395,767352844288.0,5978331383808.0,125685375092736.0,18371.0,2207.0,0.3795463412454112
AIME,40,Qwen3-4B,2,16,4,0.0,0.5620558597613762,840047532544.0,6080139273216.0,137127554350080.0,15812.0,1839.0,0.3874762155552699
AIME,40,Qwen3-4B,1,16,4,0.0,0.38352765911226,732421658624.0,3939880475648.0,118197659220992.0,8619.0,2148.0,0.3739560564140275
AIME,40,Qwen3-4B,1,16,4,0.0,0.38352765911226,732421658624.0,3939880475648.0,118197659220992.0,8619.0,2148.0,0.3739560564140275
AIME,40,Qwen3-4B,1,16,4,0.0,0.5620558597613762,837421263360.0,4086916507648.0,134724633591808.0,7193.0,1839.0,0.3858672469011532
AIME,41,Qwen3-4B,4,16,4,0.0,0.5079869911545728,980866841600.0,5370558910464.0,158385786200064.0,31043.0,887.0,0.4005930950766123
AIME,41,Qwen3-4B,4,16,4,0.0,0.5079869911545728,980866841600.0,5370558910464.0,158385786200064.0,31043.0,887.0,0.4005930950766123
AIME,41,Qwen3-4B,4,16,4,0.0,0.5079869911545728,980866841600.0,5370558910464.0,158385786200064.0,31043.0,887.0,0.4005930950766123
AIME,41,Qwen3-4B,2,16,4,0.0,0.5079869911545728,180921093632.0,2928727735296.0,31152418341888.0,7685.0,887.0,0.2525943302082095
AIME,41,Qwen3-4B,2,16,4,0.0,0.4616551715083462,180921093632.0,2928727735296.0,31152418341888.0,15939.0,1035.0,0.2525943302082095
AIME,41,Qwen3-4B,2,16,4,0.0,0.4616551715083462,180921093632.0,2928727735296.0,31152418341888.0,15939.0,1035.0,0.2525943302082095
AIME,41,Qwen3-4B,1,16,4,0.0,0.4147528705662459,180455144960.0,2266133928960.0,30417136542720.0,11787.0,2943.0,0.2504204375025503
AIME,41,Qwen3-4B,1,16,4,0.0,0.4616551715083462,180455144960.0,2266133928960.0,30417136542720.0,4152.0,1035.0,0.2504204375025503
AIME,41,Qwen3-4B,1,16,4,0.0,0.4616551715083462,180455144960.0,2266133928960.0,30417136542720.0,4152.0,1035.0,0.2504204375025503
AIME,42,Qwen3-4B,4,16,4,0.0,0.6108106221937919,441934921216.0,4734294275584.0,73676141985280.0,4906.0,367.0,0.3309364711995002
AIME,42,Qwen3-4B,4,16,4,0.0,0.6108106221937919,441934921216.0,4734294275584.0,73676141985280.0,4906.0,367.0,0.3309364711995002
AIME,42,Qwen3-4B,4,16,4,0.0,0.6108106221937919,441934921216.0,4734294275584.0,73676141985280.0,4906.0,367.0,0.3309364711995002
AIME,42,Qwen3-4B,2,16,4,0.0,0.5524704522814805,439663693312.0,2819041824256.0,71406577980928.0,2161.0,214.0,0.3280887869631766
AIME,42,Qwen3-4B,2,16,4,0.0,0.6108106221937919,391176593920.0,2717686477312.0,63741235128832.0,2789.0,367.0,0.3177535944516471
AIME,42,Qwen3-4B,2,16,4,0.0,0.5524704522814805,439663693312.0,2819041824256.0,71406577980928.0,2161.0,214.0,0.3280887869631766
AIME,42,Qwen3-4B,1,16,4,0.0,0.456815275144984,390136558080.0,1799473553408.0,62660776613888.0,1333.0,334.0,0.3161976490838133
AIME,42,Qwen3-4B,1,16,4,0.0,0.4769018790386723,422406674944.0,1844521897984.0,67739963189248.0,1289.0,322.0,0.3232911975643062
AIME,42,Qwen3-4B,1,16,4,0.0,0.4769018790386723,422406674944.0,1844521897984.0,67739963189248.0,1289.0,322.0,0.3232911975643062
AIME,43,Qwen3-4B,4,16,4,0.0,0.5926610456607619,1289245140992.0,5357242999296.0,206479484994048.0,14376.0,611.0,0.4247265588428659
AIME,43,Qwen3-4B,4,16,4,0.0,0.5926610456607619,1289245140992.0,5357242999296.0,206479484994048.0,14376.0,611.0,0.4247265588428659
AIME,43,Qwen3-4B,4,16,4,0.0,0.5926610456607619,1289245140992.0,5357242999296.0,206479484994048.0,14376.0,611.0,0.4247265588428659
AIME,43,Qwen3-4B,2,16,4,0.0,0.5247147155358972,1286577694720.0,3351234523648.0,204057354899968.0,8610.0,828.0,0.4236526188245532
AIME,43,Qwen3-4B,2,16,4,0.0,0.4349196707423607,1286684743680.0,3407386869248.0,204130206883328.0,8602.0,826.0,0.4236851059491072
AIME,43,Qwen3-4B,2,16,4,0.0,0.5926610456607619,729251751424.0,2570707371520.0,116333980593664.0,5774.0,611.0,0.3725095899067244
AIME,43,Qwen3-4B,1,16,4,0.0,0.5926610456607619,728967955968.0,2017921834496.0,115736922965504.0,2462.0,611.0,0.3720412877343506
AIME,43,Qwen3-4B,1,16,4,0.0,0.4349196707423607,164282198528.0,1229789124096.0,26857812094464.0,3304.0,826.0,0.2390940207723808
AIME,43,Qwen3-4B,1,16,4,0.0,0.5247147155358972,123975149568.0,1173636778496.0,20513760111104.0,3312.0,828.0,0.2145697936662083
AIME,44,Qwen3-4B,4,16,4,0.0,0.6213305278123854,677292376064.0,5917570529280.0,111575181195264.0,14675.0,952.0,0.3687083227148946
AIME,44,Qwen3-4B,4,16,4,0.0,0.6213305278123854,677292376064.0,5917570529280.0,111575181195264.0,14675.0,952.0,0.3687083227148946
