序号,question_model_qp_cp_bs,qp,cp,bs,n_trials,n_question,准确率,平均reward,answer_tokens,total_tokens,mean_eflops,访存量
161,question_1_aime_Qwen3-8B_QP20_CP1_BS1,20,1,1,3,1,1.0,0.945547001480561,468.3333333333333,468.3333333333333,4110618504230058.5,22248314180266.668
162,question_1_aime_Qwen3-8B_QP19_CP1_BS1,19,1,1,3,1,1.0,0.9483726264880269,537.6666666666666,537.6666666666666,4238531980746325.5,23385248897109.332
163,question_1_aime_Qwen3-8B_QP18_CP1_BS1,18,1,1,3,1,1.0,0.8868602734082188,491.6666666666667,491.6666666666667,4227963110334208.0,23409284181845.332
164,question_1_aime_Qwen3-8B_QP17_CP1_BS1,17,1,1,3,1,1.0,0.9465271210644283,476.6666666666667,476.6666666666667,4183913582752512.0,23337601862997.332
165,question_1_aime_Qwen3-8B_QP16_CP1_BS1,16,1,1,3,1,1.0,0.9489715546304244,471.6666666666667,471.6666666666667,4207877408005717.5,23672659621888.0
166,question_1_aime_Qwen3-8B_QP15_CP1_BS1,15,1,1,3,1,1.0,0.950445266220805,494.3333333333333,494.3333333333333,3961617693437440.0,22326088016896.0
167,question_1_aime_Qwen3-8B_QP14_CP1_BS1,14,1,1,3,1,1.0,0.9560568925893244,558.0,558.0,4165462828925098.5,23736890872917.332
168,question_1_aime_Qwen3-8B_QP13_CP1_BS1,13,1,1,3,1,1.0,0.8978282049093854,447.6666666666667,447.6666666666667,3721566871386965.5,21171962029312.0
169,question_1_aime_Qwen3-8B_QP12_CP1_BS1,12,1,1,3,1,1.0,0.971830266238023,540.3333333333334,540.3333333333334,3938336583814400.0,22513562934442.668
170,question_1_aime_Qwen3-8B_QP11_CP1_BS1,11,1,1,3,1,1.0,0.8624575055568746,543.0,543.0,3743424898914474.5,21564888623189.332
171,question_1_aime_Qwen3-8B_QP10_CP1_BS1,10,1,1,3,1,1.0,0.9412611914285338,472.3333333333333,472.3333333333333,3629899938906624.0,21242439219285.332
172,question_1_aime_Qwen3-8B_QP9_CP1_BS1,9,1,1,3,1,1.0,0.9484382056101467,465.0,465.0,3422927164245333.5,20161542903125.332
173,question_1_aime_Qwen3-8B_QP8_CP1_BS1,8,1,1,3,1,1.0,0.8152183769837439,491.0,491.0,3631830442950912.0,21511213572864.0
174,question_1_aime_Qwen3-8B_QP7_CP1_BS1,7,1,1,3,1,1.0,0.9523348524523008,534.0,534.0,3107871677362090.5,18535434878293.332
175,question_1_aime_Qwen3-8B_QP6_CP1_BS1,6,1,1,3,1,1.0,0.8777960910423427,495.0,495.0,3117106279995050.5,18611629756416.0
176,question_1_aime_Qwen3-8B_QP5_CP1_BS1,5,1,1,3,1,1.0,0.9322659128706693,517.6666666666666,517.6666666666666,3054146151143850.5,18441151223893.332
177,question_1_aime_Qwen3-8B_QP4_CP1_BS1,4,1,1,3,1,1.0,0.9575237031613443,520.6666666666666,520.6666666666666,2866143237417045.5,17442164188842.666
178,question_1_aime_Qwen3-8B_QP3_CP1_BS1,3,1,1,3,1,1.0,0.9568347945866972,540.3333333333334,540.3333333333334,2352259377352874.5,14382877684736.0
179,question_1_aime_Qwen3-8B_QP2_CP1_BS1,2,1,1,3,1,1.0,0.950209575787133,549.6666666666666,549.6666666666666,2298008911842133.5,14197557715541.334
180,question_1_aime_Qwen3-8B_QP1_CP1_BS1,1,1,1,3,1,1.0,0.9408973937585107,554.6666666666666,554.6666666666666,1488405558625280.0,9286227084970.666
181,question_1_aime_Qwen3-4B_QP20_CP1_BS1,20,1,1,3,1,1.0,0.9498078611937165,478.6666666666667,478.6666666666667,2158937472803669.2,11065632826880.0
182,question_1_aime_Qwen3-4B_QP19_CP1_BS1,19,1,1,3,1,1.0,0.8984467395910625,464.3333333333333,599.3333333333334,2001881324549290.8,10255896377514.666
183,question_1_aime_Qwen3-4B_QP18_CP1_BS1,18,1,1,3,1,1.0,0.9169493368854532,430.3333333333333,430.3333333333333,1975483486192298.8,10160388456448.0
184,question_1_aime_Qwen3-4B_QP17_CP1_BS1,17,1,1,3,1,1.0,0.9611731290373232,456.0,456.0,1907825247917056.0,9910304314709.334
185,question_1_aime_Qwen3-4B_QP16_CP1_BS1,16,1,1,3,1,1.0,0.9429986389086822,431.3333333333333,431.3333333333333,1807019171205632.0,9473683499008.0
186,question_1_aime_Qwen3-4B_QP15_CP1_BS1,15,1,1,3,1,1.0,0.933638523991446,415.6666666666667,415.6666666666667,1937716225549994.8,10338833124693.334
187,question_1_aime_Qwen3-4B_QP14_CP1_BS1,14,1,1,3,1,1.0,0.9333001829423627,432.0,567.0,1744207354244608.0,9289886536874.666
188,question_1_aime_Qwen3-4B_QP13_CP1_BS1,13,1,1,3,1,1.0,0.9087256377863749,432.0,560.0,1723330945041237.2,9325379557205.334
189,question_1_aime_Qwen3-4B_QP12_CP1_BS1,12,1,1,3,1,1.0,0.9443323531798445,493.0,493.0,1789188840554837.2,9733232308736.0
190,question_1_aime_Qwen3-4B_QP11_CP1_BS1,11,1,1,3,1,1.0,0.9412545570355414,441.0,441.0,1634143227588096.0,8969542101674.666
191,question_1_aime_Qwen3-4B_QP10_CP1_BS1,10,1,1,3,1,1.0,0.9384755007446031,455.6666666666667,455.6666666666667,1553939259206826.8,8602885432149.333
192,question_1_aime_Qwen3-4B_QP9_CP1_BS1,9,1,1,3,1,1.0,0.9305334148011193,390.0,390.0,1571594465195349.2,8813200497834.666
193,question_1_aime_Qwen3-4B_QP8_CP1_BS1,8,1,1,3,1,1.0,0.9160248905298595,447.0,447.0,1535848765953706.8,8708635585877.333
194,question_1_aime_Qwen3-4B_QP7_CP1_BS1,7,1,1,3,1,1.0,0.9573858408442035,506.6666666666667,506.6666666666667,1610382696623445.2,9214651025408.0
195,question_1_aime_Qwen3-4B_QP6_CP1_BS1,6,1,1,3,1,1.0,0.9370854553468616,468.0,468.0,1349625674336938.8,7796658423466.667
196,question_1_aime_Qwen3-4B_QP5_CP1_BS1,5,1,1,3,1,1.0,0.9421276370652066,478.0,478.0,1355612993462784.0,7957730315946.667
197,question_1_aime_Qwen3-4B_QP4_CP1_BS1,4,1,1,3,1,1.0,0.9249537878737302,463.3333333333333,598.3333333333334,1324475810649258.8,7881810168320.0
198,question_1_aime_Qwen3-4B_QP3_CP1_BS1,3,1,1,3,1,1.0,0.9380322555858928,455.6666666666667,455.6666666666667,1127957834399402.8,6762217224021.333
199,question_1_aime_Qwen3-4B_QP2_CP1_BS1,2,1,1,3,1,1.0,0.9031108996107681,450.3333333333333,585.3333333333334,992485774872576.0,6051611853994.667
200,question_1_aime_Qwen3-4B_QP1_CP1_BS1,1,1,1,3,1,0.6666666666666666,0.6230847778208317,613.0,613.0,828720298458282.6,5096913791317.333
201,question_1_aime_Qwen3-1.7B_QP20_CP1_BS1,20,1,1,3,1,0.6666666666666666,0.7461468416162491,427.6666666666667,1158.0,969132959550037.4,4787573102592.0
202,question_1_aime_Qwen3-1.7B_QP19_CP1_BS1,19,1,1,3,1,1.0,0.8320042926679779,384.0,500.0,936090739014144.0,4731821051477.333
203,question_1_aime_Qwen3-1.7B_QP18_CP1_BS1,18,1,1,3,1,1.0,0.7918396145285347,386.0,1310.3333333333333,923561613793877.4,4633937690368.0
204,question_1_aime_Qwen3-1.7B_QP17_CP1_BS1,17,1,1,3,1,1.0,0.7918396145285347,386.0,386.0,871830878826581.4,4366882412629.3335
205,question_1_aime_Qwen3-1.7B_QP16_CP1_BS1,16,1,1,3,1,1.0,0.9105808318117644,381.3333333333333,472.3333333333333,861280098100053.4,4428783413674.667
206,question_1_aime_Qwen3-1.7B_QP15_CP1_BS1,15,1,1,3,1,1.0,0.9274457303614053,397.3333333333333,728.0,787936548247893.4,4002166381397.3335
207,question_1_aime_Qwen3-1.7B_QP14_CP1_BS1,14,1,1,3,1,1.0,0.7682727650779332,382.0,977.6666666666666,836819719361024.0,4315141421994.6665
208,question_1_aime_Qwen3-1.7B_QP13_CP1_BS1,13,1,1,3,1,1.0,0.9223090793493385,422.0,422.0,937949195649536.0,4971370633301.333
209,question_1_aime_Qwen3-1.7B_QP12_CP1_BS1,12,1,1,3,1,0.6666666666666666,0.5332879801711407,333.0,779.3333333333334,731333244489045.4,3850618665898.6665
210,question_1_aime_Qwen3-1.7B_QP11_CP1_BS1,11,1,1,3,1,1.0,0.5161111612245678,414.6666666666667,1154.6666666666667,826111019971328.0,4392172822016.0
211,question_1_aime_Qwen3-1.7B_QP10_CP1_BS1,10,1,1,3,1,0.6666666666666666,0.5202552523721872,435.3333333333333,1045.6666666666667,755837755133440.0,4051451843413.3335
212,question_1_aime_Qwen3-1.7B_QP9_CP1_BS1,9,1,1,3,1,0.6666666666666666,0.3891147014921012,346.6666666666667,916.6666666666666,729904387368277.4,4027257400320.0
213,question_1_aime_Qwen3-1.7B_QP8_CP1_BS1,8,1,1,3,1,1.0,0.8039896835266535,418.0,579.0,692105121824853.4,3841131632725.3335
214,question_1_aime_Qwen3-1.7B_QP7_CP1_BS1,7,1,1,3,1,0.6666666666666666,0.5269572032731477,423.3333333333333,921.0,643775037515008.0,3635764717312.0
215,question_1_aime_Qwen3-1.7B_QP6_CP1_BS1,6,1,1,3,1,1.0,0.9105808318117644,381.3333333333333,381.3333333333333,838425877778944.0,4807052670037.333
216,question_1_aime_Qwen3-1.7B_QP5_CP1_BS1,5,1,1,3,1,0.6666666666666666,0.648816570397484,561.0,561.0,974824409707008.0,5485054696874.667
217,question_1_aime_Qwen3-1.7B_QP4_CP1_BS1,4,1,1,3,1,0.6666666666666666,0.4918266948901327,419.3333333333333,656.3333333333334,656641380791722.6,3797715805781.3335
218,question_1_aime_Qwen3-1.7B_QP3_CP1_BS1,3,1,1,3,1,1.0,0.8006939184372754,381.0,982.3333333333334,665312871588437.4,3912811270144.0
219,question_1_aime_Qwen3-1.7B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.36591215265824123,555.3333333333334,735.3333333333334,604365321851050.6,3611186055680.0
220,question_1_aime_Qwen3-1.7B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.11352722080129853,1224.0,1224.0,871971235181312.0,5190184684458.667
221,question_1_aime_Qwen3-0.6B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.2969042080460509,429.6666666666667,510.6666666666667,377156201490602.7,1711500335616.0
222,question_1_aime_Qwen3-0.6B_QP19_CP1_BS1,19,1,1,3,1,0.6666666666666666,0.1519876594465587,190.0,511.3333333333333,327085021412864.0,1433157926741.3333
223,question_1_aime_Qwen3-0.6B_QP18_CP1_BS1,18,1,1,3,1,0.0,0.23285538776466427,297.0,460.3333333333333,285976947593045.3,1322731167744.0
224,question_1_aime_Qwen3-0.6B_QP17_CP1_BS1,17,1,1,3,1,0.6666666666666666,0.4963451488423472,401.6666666666667,756.3333333333334,418688118107989.3,1859599117653.3333
225,question_1_aime_Qwen3-0.6B_QP16_CP1_BS1,16,1,1,3,1,0.0,0.1548393738335103,249.33333333333334,249.33333333333334,245550472298496.0,1027948072106.6666
226,question_1_aime_Qwen3-0.6B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.17244650322685748,283.6666666666667,823.0,274011910302037.34,1244126720512.0
227,question_1_aime_Qwen3-0.6B_QP14_CP1_BS1,14,1,1,3,1,0.0,0.0,0.0,0.0,276264553835861.34,1466331476821.3333
228,question_1_aime_Qwen3-0.6B_QP13_CP1_BS1,13,1,1,3,1,0.3333333333333333,0.5139522782356944,436.0,552.6666666666666,340799952367786.7,1566567060821.3333
229,question_1_aime_Qwen3-0.6B_QP12_CP1_BS1,12,1,1,3,1,0.6666666666666666,0.47173567219302864,432.3333333333333,505.6666666666667,346530412663296.0,1478077889536.0
230,question_1_aime_Qwen3-0.6B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.28412966842508125,360.6666666666667,360.6666666666667,212367587200853.34,1113341828778.6667
231,question_1_aime_Qwen3-0.6B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.14206483421254062,180.33333333333334,180.33333333333334,264339885696512.0,1461270830762.6667
232,question_1_aime_Qwen3-0.6B_QP9_CP1_BS1,9,1,1,3,1,0.6666666666666666,0.42127752658606704,370.3333333333333,913.0,363769061488640.0,1703069559637.3333
233,question_1_aime_Qwen3-0.6B_QP8_CP1_BS1,8,1,1,3,1,0.0,0.14206483421254062,180.33333333333334,262.6666666666667,215663451474773.34,1204376045226.6667
234,question_1_aime_Qwen3-0.6B_QP7_CP1_BS1,7,1,1,3,1,0.0,0.21524825837131709,262.6666666666667,262.6666666666667,156031222476970.66,821753144661.3334
235,question_1_aime_Qwen3-0.6B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.23649532350824412,416.3333333333333,416.3333333333333,245403411631786.66,1307734650538.6667
236,question_1_aime_Qwen3-0.6B_QP5_CP1_BS1,5,1,1,3,1,0.6666666666666666,0.5982822770490692,487.0,603.6666666666666,261161889481045.34,1300800883200.0
237,question_1_aime_Qwen3-0.6B_QP4_CP1_BS1,4,1,1,3,1,0.3333333333333333,0.4963451488423472,401.6666666666667,401.6666666666667,228279892569770.66,1254080237738.6667
238,question_1_aime_Qwen3-0.6B_QP3_CP1_BS1,3,1,1,3,1,0.3333333333333333,0.41380484811089274,538.6666666666666,712.6666666666666,279563541692757.34,1505833149440.0
239,question_1_aime_Qwen3-0.6B_QP2_CP1_BS1,2,1,1,3,1,0.3333333333333333,0.3417037461074175,537.3333333333334,537.3333333333334,205630662944256.0,1139139049130.6667
240,question_1_aime_Qwen3-0.6B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.09799045490021756,611.0,611.0,172414928336213.34,995103438336.0
241,question_2_aime_Qwen3-32B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.7129475847427343,1076.6666666666667,4480.0,4.066733138545357e+16,249244441254400.0
242,question_2_aime_Qwen3-32B_QP19_CP1_BS1,19,1,1,3,1,0.0,0.6265974620557654,1001.3333333333334,5453.0,3.6971146276228776e+16,225267466535424.0
243,question_2_aime_Qwen3-32B_QP18_CP1_BS1,18,1,1,3,1,0.0,0.7685758333459924,1090.3333333333333,5847.0,3.874171281462784e+16,236989771698688.0
244,question_2_aime_Qwen3-32B_QP17_CP1_BS1,17,1,1,3,1,0.0,0.5447840855529676,973.3333333333334,2286.0,3.661464144133734e+16,224803026201600.0
245,question_2_aime_Qwen3-32B_QP16_CP1_BS1,16,1,1,3,1,0.0,0.6950250123119265,1314.6666666666667,3511.0,3.6080025426262696e+16,221824566481920.0
246,question_2_aime_Qwen3-32B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.7513322748685615,1043.6666666666667,3536.3333333333335,3.392440097024307e+16,208686206127957.34
247,question_2_aime_Qwen3-32B_QP14_CP1_BS1,14,1,1,3,1,0.3333333333333333,0.5151560362663705,1078.0,2958.3333333333335,3.5331415479381504e+16,218014356941994.66
248,question_2_aime_Qwen3-32B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.6184912345619802,1056.0,3036.3333333333335,3.7467782995090264e+16,232133513685845.34
249,question_2_aime_Qwen3-32B_QP12_CP1_BS1,12,1,1,3,1,0.0,0.5882127719299383,1034.3333333333333,2802.3333333333335,2.7735617066174636e+16,171582231473493.34
250,question_2_aime_Qwen3-32B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.43603102503207,884.3333333333334,2297.0,2.460195789948928e+16,152242177211904.0
251,question_2_aime_Qwen3-32B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.578009396322297,973.3333333333334,4405.666666666667,2.896003843621598e+16,179657222254933.34
252,question_2_aime_Qwen3-32B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.6380994619829385,1164.0,2426.3333333333335,2.8294286578182996e+16,176195531872768.0
253,question_2_aime_Qwen3-32B_QP8_CP1_BS1,8,1,1,3,1,0.3333333333333333,0.471743858012535,1150.6666666666667,2353.0,2.657998455231437e+16,165401824068096.0
254,question_2_aime_Qwen3-32B_QP7_CP1_BS1,7,1,1,3,1,0.3333333333333333,0.707281271252384,1177.6666666666667,2450.6666666666665,2.9264250940868948e+16,183118171842730.66
255,question_2_aime_Qwen3-32B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.3631417733171482,992.0,2012.6666666666667,2.37935028616605e+16,148513171238400.0
256,question_2_aime_Qwen3-32B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.404338235003163,1122.3333333333333,2371.0,2.4670324463708844e+16,154438481657856.0
257,question_2_aime_Qwen3-32B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.6072670775943102,1218.3333333333333,2069.0,2.3480827927186944e+16,147651248850090.66
258,question_2_aime_Qwen3-32B_QP3_CP1_BS1,3,1,1,3,1,0.0,0.37255522148752007,908.3333333333334,908.3333333333334,1.7396442133820928e+16,109877030248448.0
259,question_2_aime_Qwen3-32B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.37695091261197017,1350.6666666666667,1350.6666666666667,2.1332383550056788e+16,134735228053845.33
260,question_2_aime_Qwen3-32B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.49716960508672,1314.0,1314.0,1.375762939814912e+16,87191603002880.0
261,question_2_aime_Qwen3-14B_QP20_CP1_BS1,20,1,1,3,1,0.3333333333333333,0.6109108116275846,1080.3333333333333,2454.0,2.0173511336662356e+16,121189296051797.33
262,question_2_aime_Qwen3-14B_QP19_CP1_BS1,19,1,1,3,1,0.3333333333333333,0.6535736388667193,851.0,1483.0,2.04488419991523e+16,124500593259861.33
263,question_2_aime_Qwen3-14B_QP18_CP1_BS1,18,1,1,3,1,0.3333333333333333,0.5437844438154077,668.3333333333334,931.3333333333334,1.6838673895248726e+16,102811865225386.67
264,question_2_aime_Qwen3-14B_QP17_CP1_BS1,17,1,1,3,1,0.0,0.5783784132622279,543.6666666666666,884.0,1.3507723652040278e+16,82107621711104.0
265,question_2_aime_Qwen3-14B_QP16_CP1_BS1,16,1,1,3,1,0.0,0.551880704947341,675.0,1278.3333333333333,1.8044013365025536e+16,110020425070165.33
266,question_2_aime_Qwen3-14B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.6743044678642466,686.3333333333334,1975.0,1.761752315879808e+16,107635906037504.0
267,question_2_aime_Qwen3-14B_QP14_CP1_BS1,14,1,1,3,1,0.3333333333333333,0.6565293380247936,919.3333333333334,1814.3333333333333,1.8690016896119296e+16,114023267381162.67
268,question_2_aime_Qwen3-14B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.6318707643394937,913.0,1984.3333333333333,1.803642939922014e+16,110350758667690.67
269,question_2_aime_Qwen3-14B_QP12_CP1_BS1,12,1,1,3,1,0.3333333333333333,0.7690749655633916,1219.3333333333333,3358.6666666666665,2.1484890689166164e+16,131907558610858.67
270,question_2_aime_Qwen3-14B_QP11_CP1_BS1,11,1,1,3,1,0.3333333333333333,0.6947746130176241,1066.6666666666667,1637.6666666666667,1.9119034592359596e+16,117497035456768.0
271,question_2_aime_Qwen3-14B_QP10_CP1_BS1,10,1,1,3,1,0.3333333333333333,0.5672238342698548,805.0,1961.0,1.8417919705480364e+16,113137743369472.0
272,question_2_aime_Qwen3-14B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.4573527163211333,846.6666666666666,2149.0,1.6050587006946986e+16,98776279571285.33
273,question_2_aime_Qwen3-14B_QP8_CP1_BS1,8,1,1,3,1,0.3333333333333333,0.5083732966739505,989.3333333333334,1719.0,1.6738248025774762e+16,103297357777920.0
274,question_2_aime_Qwen3-14B_QP7_CP1_BS1,7,1,1,3,1,0.0,0.48105917331277853,635.6666666666666,1126.0,1.151901265092241e+16,71395931923370.67
275,question_2_aime_Qwen3-14B_QP6_CP1_BS1,6,1,1,3,1,0.6666666666666666,0.6948462020184234,1381.3333333333333,1907.3333333333333,1.3704108083411798e+16,84903369408170.67
276,question_2_aime_Qwen3-14B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.6230614510595528,1067.3333333333333,2176.3333333333335,1.1546663086906454e+16,71773853519616.0
277,question_2_aime_Qwen3-14B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.536959911986487,813.6666666666666,813.6666666666666,1.089836873342336e+16,68049112927402.664
278,question_2_aime_Qwen3-14B_QP3_CP1_BS1,3,1,1,3,1,0.0,0.5200548016372375,1312.3333333333333,2285.0,1.1556571655017984e+16,72309264133546.67
279,question_2_aime_Qwen3-14B_QP2_CP1_BS1,2,1,1,3,1,0.6666666666666666,0.548939541038462,1178.3333333333333,1734.0,1.0506088258618624e+16,65726561060010.664
280,question_2_aime_Qwen3-14B_QP1_CP1_BS1,1,1,1,3,1,0.3333333333333333,0.5435837979076166,1719.6666666666667,1719.6666666666667,8168281113121621.0,51538611925674.664
281,question_2_aime_Qwen3-8B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.8715283665423176,910.3333333333334,10111.0,2.4545951623001428e+16,145069027797077.34
282,question_2_aime_Qwen3-8B_QP19_CP1_BS1,19,1,1,3,1,0.0,0.8615720237779819,883.0,7455.0,2.262526257115981e+16,133989780495872.0
283,question_2_aime_Qwen3-8B_QP18_CP1_BS1,18,1,1,3,1,0.0,0.8555191136238074,979.6666666666666,6133.333333333333,2.180186575442637e+16,128993331810730.67
284,question_2_aime_Qwen3-8B_QP17_CP1_BS1,17,1,1,3,1,0.0,0.7873953679892535,1082.0,7906.333333333333,2.097964266114398e+16,124348156688554.67
285,question_2_aime_Qwen3-8B_QP16_CP1_BS1,16,1,1,3,1,0.0,0.8478074872142954,1004.0,8120.333333333333,2.0767219753077844e+16,123339360885845.33
286,question_2_aime_Qwen3-8B_QP15_CP1_BS1,15,1,1,3,1,0.3333333333333333,0.7881096917920775,1075.3333333333333,5962.0,2.2874943215738964e+16,136364912015872.0
287,question_2_aime_Qwen3-8B_QP14_CP1_BS1,14,1,1,3,1,0.0,0.8131967792840117,984.3333333333334,5242.0,1.927462127761997e+16,115064013942613.33
288,question_2_aime_Qwen3-8B_QP13_CP1_BS1,13,1,1,3,1,0.0,0.6383538103366152,1000.0,6744.333333333333,2.0719068780869548e+16,124607114440618.67
289,question_2_aime_Qwen3-8B_QP12_CP1_BS1,12,1,1,3,1,0.0,0.8357166127668186,994.6666666666666,5989.333333333333,1.6194659100613718e+16,96273359816789.33
290,question_2_aime_Qwen3-8B_QP11_CP1_BS1,11,1,1,3,1,0.0,0.8657975319653834,1037.3333333333333,5062.0,1.4740375742752342e+16,87865684526080.0
291,question_2_aime_Qwen3-8B_QP10_CP1_BS1,10,1,1,3,1,0.0,0.8657975319653834,1037.3333333333333,4157.333333333333,1.5025486327288746e+16,90079509268565.33
292,question_2_aime_Qwen3-8B_QP9_CP1_BS1,9,1,1,3,1,0.0,0.6881248260281195,912.3333333333334,2598.6666666666665,1.483968164030481e+16,89385616702720.0
293,question_2_aime_Qwen3-8B_QP8_CP1_BS1,8,1,1,3,1,0.0,0.8657975319653834,1037.3333333333333,5536.0,1.357415004116079e+16,82028535805525.33
294,question_2_aime_Qwen3-8B_QP7_CP1_BS1,7,1,1,3,1,0.3333333333333333,0.6593636764450165,1576.3333333333333,4873.666666666667,1.5413975841029206e+16,94002289245354.67
295,question_2_aime_Qwen3-8B_QP6_CP1_BS1,6,1,1,3,1,0.0,0.6975012119776752,1036.6666666666667,1884.0,1.2757179439849302e+16,77545748167850.67
296,question_2_aime_Qwen3-8B_QP5_CP1_BS1,5,1,1,3,1,0.0,0.7293676699901596,1141.3333333333333,3157.6666666666665,1.1233686907889408e+16,68854127208874.664
297,question_2_aime_Qwen3-8B_QP4_CP1_BS1,4,1,1,3,1,0.0,0.7467283959698424,1234.3333333333333,4180.0,9364959910811392.0,57560506521941.336
298,question_2_aime_Qwen3-8B_QP3_CP1_BS1,3,1,1,3,1,0.0,0.7867826404150757,1022.0,1855.0,8796789152216832.0,54239824499882.664
299,question_2_aime_Qwen3-8B_QP2_CP1_BS1,2,1,1,3,1,0.0,0.6289005526479289,1177.6666666666667,2099.6666666666665,6290410117444011.0,38905950278656.0
300,question_2_aime_Qwen3-8B_QP1_CP1_BS1,1,1,1,3,1,0.0,0.4562790040754934,2394.0,2394.0,6532497494126251.0,39870964171946.664
301,question_2_aime_Qwen3-4B_QP20_CP1_BS1,20,1,1,3,1,0.0,0.2963934068976231,1017.3333333333334,1491.6666666666667,8075622434774528.0,45816161371989.336
302,question_2_aime_Qwen3-4B_QP19_CP1_BS1,19,1,1,3,1,0.3333333333333333,0.5311912149690133,1123.3333333333333,3316.0,8908088982152704.0,50152007902890.664
303,question_2_aime_Qwen3-4B_QP18_CP1_BS1,18,1,1,3,1,0.0,0.33015991400262706,969.6666666666666,1581.3333333333333,8626583197104469.0,49345260041557.336
304,question_2_aime_Qwen3-4B_QP17_CP1_BS1,17,1,1,3,1,0.0,0.3149576235762926,1041.0,2327.3333333333335,6440607016096939.0,36214915495936.0
305,question_2_aime_Qwen3-4B_QP16_CP1_BS1,16,1,1,3,1,0.6666666666666666,0.5630528166799629,1231.0,2138.0,8304258464258389.0,47289231964160.0
306,question_2_aime_Qwen3-4B_QP15_CP1_BS1,15,1,1,3,1,0.0,0.38361153914362994,998.6666666666666,2922.3333333333335,9045621863113898.0,52461693298858.664
307,question_2_aime_Qwen3-4B_QP14_CP1_BS1,14,1,1,3,1,0.3333333333333333,0.5355969616380651,1051.3333333333333,5171.0,7355809988834475.0,41255966534656.0
308,question_2_aime_Qwen3-4B_QP13_CP1_BS1,13,1,1,3,1,0.3333333333333333,0.5259105590128977,993.6666666666666,4035.3333333333335,7646931752467627.0,43641938781866.664
